,Image Name,Acc,F1,Jaccard,Recall,Precision
167,ISIC_0025075.jpg,0.7899932861328125,0.8011615643555774,0.6682815136177392,0.9478992171207822,0.6937646999949958
168,ISIC_0026702.jpg,0.813995361328125,0.8505431450920772,0.7399522143527605,0.9627511935161541,0.7617604427460799
169,ISIC_0025661.jpg,0.9343109130859375,0.9611661870698287,0.92523575484969,0.9894142554693014,0.934486327200014
170,ISIC_0000386.jpg,0.9567108154296875,0.9733847438387138,0.9481495019647264,0.9909648335275353,0.9564175362265404
171,ISIC_0031827.jpg,0.957794189453125,0.9773007041213255,0.9556090515166105,0.9879869914382425,0.9668431136946709
172,ISIC_0000330.jpg,0.974700927734375,0.9840010807472596,0.9685060309621046,0.9961706035207002,0.9721253026749795
173,ISIC_0010000.jpg,0.9175262451171875,0.9470860622436292,0.8994904790241,0.9862173017717699,0.9109416195856874
174,ISIC_0029830.jpg,0.9800567626953125,0.9898096819716355,0.9798249540774586,0.9985370227626673,0.9812335755139898
175,ISIC_0028994.jpg,0.97747802734375,0.9883599886438913,0.9769878391019644,0.9984544541992638,0.9784675920865669
176,ISIC_0030659.jpg,0.984588623046875,0.9918812899906756,0.9838933452405633,0.9970426632191338,0.9867730791376111
177,ISIC_0029201.jpg,0.9502105712890625,0.9717310507940083,0.9450164293537787,0.987115851726687,0.9568184532441608
178,ISIC_0027023.jpg,0.8532562255859375,0.7952653652098014,0.6601166283795724,0.9010564909064596,0.711705532693187
179,ISIC_0000225.jpg,0.99029541015625,0.9947170814366881,0.9894896879957694,0.9997662381031892,0.9897186683857317
180,ISIC_0031738.jpg,0.9102325439453125,0.9437146602118235,0.8934277743560016,0.9910777083375198,0.9006720479199386
181,ISIC_0025711.jpg,0.9810943603515625,0.9898511668291244,0.9799062616564765,0.9958794831223629,0.9838953933334419
182,ISIC_0025842.jpg,0.877685546875,0.9115680780177835,0.8375058279783504,0.9723006683611033,0.8579764920878847
183,ISIC_0029742.jpg,0.8926239013671875,0.9326957103916599,0.8738798480177791,0.9874240583232078,0.883715450838242
184,ISIC_0000095.jpg,0.7933502197265625,0.8429487551169506,0.728531911481719,0.9700795387818288,0.7452785695244735
185,ISIC_0027829.jpg,0.933685302734375,0.9642369282928194,0.9309435281405918,0.9952266897688087,0.9351188291063477
186,ISIC_0028871.jpg,0.998046875,0.9990207628869133,0.9980434417083199,0.9999234279763546,0.9981197260609025
187,ISIC_0010468.jpg,0.9584808349609375,0.9772911259295116,0.9555907362373717,0.9937371645818835,0.9613805786345276
188,ISIC_0025777.jpg,0.97186279296875,0.9846264152201825,0.9697183676820758,0.9957506365613882,0.9737480005936382
189,ISIC_0025529.jpg,0.9660186767578125,0.9803734940820841,0.9615025584289864,0.9963635712238463,0.9648885419377222
190,ISIC_0025953.jpg,0.841552734375,0.8738305265971665,0.7759316401614051,0.9625257635375679,0.8001023518679216
191,ISIC_0000157.jpg,0.9779052734375,0.9855330202817464,0.9714786582363253,0.9942948149342795,0.9769242958443926
192,ISIC_0010551.jpg,0.9213714599609375,0.9556635835663584,0.9150916970126381,0.9890121631969797,0.9244906112664802
193,ISIC_0010799.jpg,0.899932861328125,0.9389908086183157,0.8849978079789566,0.9856643424933107,0.8965376347906415
194,ISIC_0010426.jpg,0.837249755859375,0.8091608516729288,0.679487949996995,0.945199180704761,0.7073544592861388
195,ISIC_0027303.jpg,0.962677001953125,0.9743094212792774,0.949905791758827,0.9928929228924948,0.9564087759815243
196,ISIC_0031026.jpg,0.9436492919921875,0.9674588278833698,0.9369687660010241,0.9922100925390399,0.9439123781358001
197,ISIC_0010393.jpg,0.916778564453125,0.9522274582625301,0.9088112355793345,0.9881112524995456,0.9188586111298939
198,ISIC_0027294.jpg,0.988311767578125,0.9938768005883386,0.9878281319519482,0.9996462340001286,0.9881735813066285
199,ISIC_0025856.jpg,0.97625732421875,0.9873070773648319,0.9749323366413197,0.9982514598660552,0.9766000710066811
200,ISIC_0029563.jpg,0.9392547607421875,0.9625982957374646,0.9278934975547908,0.9899132383915287,0.9367502925687536
201,ISIC_0000444.jpg,0.936676025390625,0.9647701998336136,0.9319382031685637,0.9886389338344034,0.942026823162746
202,ISIC_0024885.jpg,0.9832763671875,0.9915132180080841,0.9831692747124495,0.9990169459788409,0.984121372356124
203,ISIC_0026984.jpg,0.91656494140625,0.9513219976853913,0.9071631097302161,0.9899946267439922,0.9155571548518652
204,ISIC_0028283.jpg,0.9823455810546875,0.9910765932175939,0.9823110322896281,0.9992224071165301,0.9830625172128891
205,ISIC_0000053.jpg,0.9380950927734375,0.9587933573713879,0.9208482909317933,0.9886056594684037,0.9307264552768576
206,ISIC_0025470.jpg,0.8094329833984375,0.8102004528806552,0.6809554221484225,0.929557818384712,0.718006734006734
207,ISIC_0029129.jpg,0.9562225341796875,0.9764664386314607,0.95401506651707,0.9952013108614233,0.9584239086678582
208,ISIC_0029466.jpg,0.968048095703125,0.9829481604534128,0.9664681014604151,0.996713622776741,0.9695577438995004
209,ISIC_0027513.jpg,0.8497467041015625,0.8352931337291963,0.7171702665441176,0.9585764742014742,0.7401073005898569
210,ISIC_0011125.jpg,0.9561309814453125,0.9760182844940484,0.9531598755274605,0.9923837633368955,0.9601838174954866
211,ISIC_0026321.jpg,0.9337005615234375,0.959884778373787,0.9228638889382024,0.9849185297461159,0.9360920533736697
212,ISIC_0010746.jpg,0.9324188232421875,0.9635356204872345,0.9296369846691556,0.9953224132945518,0.9337162916866124
213,ISIC_0032014.jpg,0.8822784423828125,0.911765042258998,0.8378384059189508,0.9690288075847818,0.8608915381624984
214,ISIC_0027202.jpg,0.8864288330078125,0.9371638905538999,0.8817576691502375,0.9923833363132487,0.8877657107211977
215,ISIC_0000385.jpg,0.97186279296875,0.9842758714782728,0.9690385842372141,0.9943489197477688,0.9744048624008104
216,ISIC_0031929.jpg,0.9082794189453125,0.9438628276847503,0.8936934069043577,0.9884205378973105,0.903149127823849
217,ISIC_0027796.jpg,0.96990966796875,0.9833296701438788,0.9672060266409459,0.9965218285244328,0.9704822292674787
218,ISIC_0025803.jpg,0.775634765625,0.8319773288234756,0.7122955310323237,0.9631961899722186,0.7322243900476698
219,ISIC_0027229.jpg,0.9554901123046875,0.9725420059302489,0.9465515977719144,0.9924117262842432,0.9534523172329783
220,ISIC_0024743.jpg,1.0,1.0,1.0,1.0,1.0
221,ISIC_0011099.jpg,0.8886566162109375,0.9192264691882798,0.8505264451636692,0.9756791051790582,0.8689492078772786
222,ISIC_0010470.jpg,0.8958740234375,0.9236330267015824,0.8581023476326132,0.9775435271822812,0.8753579534607471
223,ISIC_0030794.jpg,0.90020751953125,0.9324310362640769,0.8734152714603697,0.9792326721930472,0.8898990297388972
224,ISIC_0000306.jpg,0.8380279541015625,0.8470394973846131,0.734664800279958,0.9412650120096077,0.7699622760138322
225,ISIC_0000021.jpg,0.933319091796875,0.9587836945654838,0.9208304648719157,0.9857073596431688,0.9332917133361488
226,ISIC_0000264.jpg,0.979248046875,0.9894599789199578,0.9791398245291122,0.9991078834927144,0.9799966226070403
227,ISIC_0028820.jpg,0.9229736328125,0.9556149544543313,0.9150025256777236,0.9836190200372871,0.9291613234162606
228,ISIC_0028076.jpg,0.9268341064453125,0.9577536761790646,0.9189321701494556,0.989747978731153,0.9277630792865068
229,ISIC_0027433.jpg,0.914947509765625,0.9347490166697884,0.8774918130068793,0.9644884647904336,0.9067887074428218
230,ISIC_0010759.jpg,0.886993408203125,0.9114263161671492,0.8372665348275105,0.9839638476436411,0.8488493840361782
231,ISIC_0031569.jpg,0.9766693115234375,0.9881265773636188,0.9765318025540275,0.9987755294265396,0.9777023081415005
232,ISIC_0000531.jpg,0.9456329345703125,0.9707329494582763,0.9431303070931495,0.9885401679660053,0.9535559249277842
233,ISIC_0000305.jpg,0.96734619140625,0.9805380236090143,0.96181912255348,0.9923789186900576,0.9689763637997664
234,ISIC_0000050.jpg,0.9339141845703125,0.9629414130351076,0.9285313531353135,0.9937656741196002,0.9339718160240343
235,ISIC_0011112.jpg,0.9386444091796875,0.9334591007628787,0.8752211016291699,0.9817941309569395,0.8896599583622484
236,ISIC_0026606.jpg,0.9912261962890625,0.9953588984042683,0.9907606774431983,0.9994488839900799,0.9913022508038585
237,ISIC_0011137.jpg,0.9698486328125,0.980787554691298,0.9622994295308416,0.9899701656591035,0.9717737274093484
238,ISIC_0026923.jpg,0.9685211181640625,0.9837052249121284,0.967932974787826,0.9962562994960403,0.9714664586583464
239,ISIC_0029309.jpg,0.9410400390625,0.9681424684640119,0.9382520734455151,0.9940741242402181,0.9435293361402607
240,ISIC_0025594.jpg,0.9608001708984375,0.9790857654577279,0.9590284201460878,0.9939503132283178,0.9646592659137577
241,ISIC_0000310.jpg,0.9503021240234375,0.8981901159701167,0.8151951883794826,0.9629356568364611,0.8416027180598676
